architecture,thread,terminal_class,condition,trial_idx,total_passes,passes_met,cadence_rate,structural_incapacity,success
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,17,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,17,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,17,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,17,28,28,1.0,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,17,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,17,28,28,1.0,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,18,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,18,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,18,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,18,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,18,28,28,1.0,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,18,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,18,28,28,1.0,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,19,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,19,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,19,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,19,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,19,28,28,1.0,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,19,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,19,28,28,1.0,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,20,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,20,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,20,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,20,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,20,28,28,1.0,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,20,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,20,28,28,1.0,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,21,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,21,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,21,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,21,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,21,28,28,1.0,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,21,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,21,28,28,1.0,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,22,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,22,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,22,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,22,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,22,28,28,1.0,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,22,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,22,28,28,1.0,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,23,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,23,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,23,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,23,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,23,28,28,1.0,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,23,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,23,28,28,1.0,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,24,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,24,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,24,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,24,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,24,28,28,1.0,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,24,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,24,28,28,1.0,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,25,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,25,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,25,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,25,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,25,28,28,1.0,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,25,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,25,28,28,1.0,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,26,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,26,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,26,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,26,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,26,28,28,1.0,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,26,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,26,28,28,1.0,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,27,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,27,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,27,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,27,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,27,28,28,1.0,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,27,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,27,28,28,1.0,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,28,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,28,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,28,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,28,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,28,28,28,1.0,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,28,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,28,28,28,1.0,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,29,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,29,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,29,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,29,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,29,28,28,1.0,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,29,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,REACHBACK_LOST,29,28,28,1.0,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,0,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,0,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,0,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,0,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,0,28,24,0.8571428571428571,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,0,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,0,28,24,0.8571428571428571,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,1,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,1,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,1,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,1,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,1,28,21,0.75,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,1,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,1,28,21,0.75,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,2,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,2,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,2,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,2,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,2,28,23,0.8214285714285714,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,2,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,2,28,23,0.8214285714285714,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,3,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,3,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,3,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,3,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,3,28,20,0.7142857142857143,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,3,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,3,28,20,0.7142857142857143,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,4,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,4,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,4,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,4,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,4,28,21,0.75,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,4,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,4,28,21,0.75,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,5,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,5,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,5,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,5,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,5,28,21,0.75,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,5,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,5,28,21,0.75,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,6,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,6,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,6,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,6,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,6,28,14,0.5,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,6,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,6,28,14,0.5,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,7,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,7,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,7,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,7,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,7,28,22,0.7857142857142857,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,7,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,7,28,22,0.7857142857142857,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,8,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,8,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,8,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,8,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,8,28,18,0.6428571428571429,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,8,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,8,28,18,0.6428571428571429,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,9,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,9,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,9,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,9,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,9,28,18,0.6428571428571429,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,9,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,9,28,18,0.6428571428571429,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,10,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,10,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,10,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,10,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,10,28,16,0.5714285714285714,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,10,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,10,28,16,0.5714285714285714,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,11,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,11,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,11,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,11,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,11,28,23,0.8214285714285714,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,11,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,11,28,23,0.8214285714285714,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,12,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,12,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,12,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,12,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,12,28,19,0.6785714285714286,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,12,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,12,28,19,0.6785714285714286,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,13,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,13,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,13,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,13,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,13,28,24,0.8571428571428571,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,13,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,13,28,24,0.8571428571428571,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,14,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,14,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,14,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,14,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,14,28,23,0.8214285714285714,False,True
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,14,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,14,28,23,0.8214285714285714,False,True
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,15,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,15,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,15,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,15,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,15,28,19,0.6785714285714286,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,15,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,15,28,19,0.6785714285714286,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,16,0,0,0.0,True,False
CompressedFull,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,16,0,0,0.0,True,False
QuicklookFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,16,0,0,0.0,True,False
RoiFirst,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,16,0,0,0.0,True,False
Progressive,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,16,28,20,0.7142857142857143,False,False
ContactAware,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,16,0,0,0.0,True,False
ThreadAwarePriority,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,16,28,20,0.7142857142857143,False,False
GroundOnly,MT4_PERSISTENT_MONITORING,VEHICLE_MOUNTED,COMBINED_DEGRADED,17,0,0,0.0,True,False
